1.62,52256,-15699,24,4.46,-1125429,-567333,-631788,-345925,-233345
1.38,81574,-24320,9.44,4.87,-1155357,-626365,-789756,-231055,-188786
1.2,75828,-71509,7.46,4.95,-1231095,-665536,-734688,17938,-156419
1.15,113723,-111330,7.45,4.2,-1252534,-597926,-843118,-9123,-232633
2.04,96072,-66482,7.3,3.73,-1354975,-814665,-981749,235668,-284145
6.8,122594,154568,7.39,4.39,-1458334,-1019329,-909228,227294,-253032
5.94,74030,50155,12.57,9.99,-1244442,-719704,-635071,-64594,-177760
1.34,100132,-59078,17.13,14.78,-1236066,-521677,-450934,49467,-161048
1.48,261450,-243696,17.27,14.08,-1245285,-627624,-534533,-387242,-194586
6.25,45532,21038,17.6,8.76,-1504866,-852163,-870369,-610632,-423777
1.76,76117,-51685,21.81,9.07,-1475689,-859056,-712278,-599698,-366353
6.09,63662,40427,16.77,9.49,-1668755,-930266,-633394,-591125,-402339
1.18,75549,-64329,16.92,14.1,-1676656,-900896,-319654,-494011,-337592
1.48,99154,-76248,16.76,9.03,-1624671,-982624,-339535,-563045,-330412
1.86,249854,-225259,16.76,8.75,-1817266,-1105677,-59662,-579475,-295330
4.9,76221,25526,12.37,4.52,-2092211,-1332972,-226813,-707139,-454107
1.14,88841,-75608,15.51,8.24,-2002200,-1299258,-647743,-760909,-583149
2.6,56010,-22695,10.56,7.9,-2008973,-1348556,-659445,-869960,-708912
4.47,74224,-2176,11.98,8.64,-2008363,-1352703,-1059771,-867115,-672529
2.08,94711,-28060,14.97,8.21,-2025509,-1333475,-1041641,-854786,-431009
1.14,59484,-59119,15.19,9.15,-2135405,-1478248,-1079805,-846460,-480107
1.92,52490,-30264,11.43,7.69,-2096832,-1679636,-1078666,-889880,-487541
1.21,343681,-335759,12.21,5.14,-2203341,-1630512,-1052243,-895824,-558232
3.36,244701,321371,10.82,4.27,-2622299,-2003192,-1392707,-1160074,-829662
7.37,121511,-758,9.71,6.49,-2153070,-1709122,-1011518,-727373,-432043
2.81,111155,-41172,15,11.94,-2296268,-1570877,-914681,-661649,-207542
1.1,86056,-85848,16.67,13.54,-2192181,-1492460,-1035149,-857389,-274240
1.25,434286,-432532,15.85,11.28,-2498565,-1444326,-1154440,-993392,-284480
2.07,240479,101539,15.89,5.16,-2918734,-1901379,-1561432,-1366846,-694317
2.82,95948,-43857,14.6,4.42,-2535160,-1891980,-1445388,-1021611,-590602
1.49,100263,-81533,10.05,6.14,-2342416,-1798784,-1452859,-1086506,-606399
3.9,373429,197627,8.73,6.38,-2553374,-1749748,-1518693,-1116354,-628813
5.05,91021,-18509,11.53,8.21,-2467532,-1278808,-1296746,-959154,-400922
1.56,85819,-64171,15.33,10.44,-2628071,-1252869,-1243746,-913334,-83672
4.09,143151,38593,14.82,10.51,-2792603,-960919,-1196587,-901257,-469214
17.01,110160,25994,16.09,10.7,-2681448,-864218,-1091512,-637405,-429863
1.53,85682,-72246,31.61,22.66,-2624289,-1284680,-1220086,-636937,-362697
11.68,125275,73558,29.24,22.63,-2745484,-1293020,-1342487,-633575,-349095
2.3,92013,-73495,35.87,30.22,-2799843,-1597093,-1209851,-537322,156995
1.85,79461,-45779,36.61,15.51,-2728388,-1650282,-1039650,-608641,-18039
1,227655,-227655,34.37,15.83,-2302662,-1706165,-1106467,-626360,-19961
7.23,117866,18984,18.36,5.15,-2560455,-1873562,-1282437,-794896,-166083
1.62,114082,-64329,24.06,10.08,-2534930,-1797891,-1303880,-745648,-344726
4.2,374528,19965,14,9.85,-2583536,-1866925,-1303880,-474218,-390546
6.18,86778,-12536,15.9,13.05,-2437795,-1787142,-1207667,-775624,-306410
3.34,76742,-42115,20.23,12,-2316422,-1702083,-994944,-787402,-357539
1.03,110149,-92808,22.57,13.72,-2318161,-1823494,-1062585,-788345,-425648
1.78,100500,-71610,16.37,10.55,-2443893,-1949745,-1079785,-795305,-446210
3,93982,-32426,16.53,6.15,-2552163,-1995815,-1128700,-434383,-591378
1.48,113889,-98977,15.33,5.81,-2523690,-2013736,-1158950,-568348,-550309
2.27,221577,-44560,10.63,6.26,-2643660,-2076327,-1229867,-623468,-603507
2.2,107395,-48916,9.56,6.75,-2731553,-2105188,-1215308,-586495,-420412
2.66,92003,-42490,10.73,5.95,-2795320,-2129784,-1233960,-833038,-488312
1.05,96805,-96781,11.61,7.13,-2698691,-2100765,-940691,-857019,-466473
1.07,85047,-84917,9.66,5.91,-2900881,-2086216,-1358843,-889629,-583219
12.19,106830,59604,9.25,4.78,-3123980,-2104651,-1443002,-1013139,-655600
2.28,95277,-25603,19.17,14.31,-2919319,-2199615,-1342226,-979529,-553881
1.55,83069,-72830,19.25,15.54,-2797050,-2275373,-1281981,-932886,-486676
11.8,408922,7344,18.14,16.02,-2916749,-2289125,-922279,-1079274,-487896
3.19,70007,-25314,28.89,15.63,-2890248,-2038085,-1016474,-998435,-448126
1.35,63982,-59658,31.01,16.54,-2943493,-2084437,-997931,-977970,-374463
1.51,558338,-291036,20.17,16.34,-3022676,-2092410,-976056,-809973,-389561
2.08,139997,-6905,19.4,6.05,-3324769,-2423873,-1464719,-1119993,-631681
1.05,97745,-97721,19.93,4.94,-3349073,-2366449,-1453115,-1062569,-596096
1.31,364328,-309575,9.18,4.64,-3493599,-2387922,-1486665,-1180255,-597036
2.72,479567,329931,7.3,4.44,-3805210,-2472238,-1834833,-1477294,-821694
15.36,83088,13995,8.67,5.08,-3467091,-2167833,-1530896,-1105248,-551367
31.24,85954,62523,22.52,19.39,-3426786,-2078230,-1444655,-998445,-511769
3.89,99400,-32022,51.68,49.32,-3345715,-1993012,-1455690,-864312,-376416
2.5,165280,-75399,54.52,50.49,-3356333,-2022858,-1414217,-863908,-415782
1.5,67284,-65442,55.71,37.63,-3548445,-2070197,-1443837,-840330,-465867
2.97,87613,-24235,54.49,7.89,-3756156,-2076520,-1281624,-861212,-471651
2.72,142243,-53672,42.1,6.97,-3701003,-2070491,-1324843,-836531,-204850
7.92,79041,37414,13.58,7.19,-3791596,-1788404,-1314186,-847713,-251617
1.04,106389,-73753,17.61,13.61,-3781483,-2072361,-1296737,-713518,-116482
1.41,55440,-49480,16.15,11.68,-3716233,-2145356,-1357954,-702354,119340
3.16,72789,19927,16.06,10.37,-3646124,-2153664,-1365319,-811438,-260071
4.61,145992,45254,16.25,5.61,-3492215,-2047889,-1252584,-765908,-254139
1.99,94486,-59301,18.14,9.18,-3471482,-1570103,-1135720,-647824,-271408
1.26,82425,-45450,12.21,9.76,-3622923,-1730943,-1162595,-714469,-298687
1.54,53769,-44553,12.43,7.86,-3531320,-1732536,-1109068,-734605,-268738
2.92,126709,7839,12.56,4.79,-3445304,-1695556,-1109061,-719500,-247849
1.11,103583,-91553,12.32,5.72,-3164152,-1885344,-1052306,-420625,-215775
8.45,94178,100722,8.82,5.57,-3211257,-1958388,-1101369,-505273,-253656
1.59,98428,-63353,15.28,12.48,-2754414,-1793495,-903866,-306830,-190348
1.25,253298,-213893,15.61,11.15,-2759659,-1895441,-882302,-60608,-179948
2.61,421242,304154,15.32,11.29,-3420008,-2135328,-1155799,-604432,-344361
3.73,103381,11986,15.01,5.45,-3051948,-1758928,-826042,-314273,-60134
1.66,73767,-64540,17.63,7.59,-3417593,-1820500,-741226,-364810,-93402
4.67,72110,-14092,10.84,8,-3461827,-1811545,-813110,-397328,-98641
3.81,171354,-48180,13.92,10.06,-3486023,-1779858,-801888,-336021,-67283
3.75,103834,-74872,16.48,10.14,-3473945,-1600383,-790410,-318759,-70910
1.01,64884,-64883,17.62,12.23,-3492130,-1694239,-574246,-369396,-153621
4.62,77249,-21735,14.9,8.57,-3561718,-1694793,-632224,-380607,-126951
1.19,72309,-65135,17.86,9.38,-3523635,-1736493,-556238,-439756,-249408
8.46,369739,44961,14.38,6.82,-3491175,-1789092,-311798,-431138,-251190
1.19,68518,-61196,19.03,14.27,-3525510,-1702016,-596768,-336697,7664
2.16,132918,-34920,16.47,10.84,-3620149,-1670404,-671959,-417820,-357686
2.48,68925,-39250,17.62,11.81,-3629529,-1633714,-769402,-497994,-404592
1.4,159795,-142648,15.48,5.83,-3654274,-1640538,-776630,-477943,-379302
1.41,115757,-73134,15.69,6.04,-3760536,-1684209,-843879,-575141,-507858
1.18,133751,-131946,8.64,5.29,-3817971,-1712783,-851571,-603722,-532812
1.21,256559,-239048,8.63,3.99,-3925597,-1795813,-959282,-743507,-589886
1.05,89098,-89097,7.68,3.8,-4093136,-1992371,-1144658,-891002,-764051
3.66,123886,57738,6.25,3.44,-4070903,-1984687,-1271169,-1080821,-831413
8.45,98396,76607,8.51,5.92,-3946683,-1842032,-1139678,-959730,-708540
1.05,113395,-113394,15.55,13.16,-4024644,-1825029,-1013591,-669230,-676894
1.57,84448,-74668,15.42,13.16,-4188193,-1912820,-1146912,-1086778,-729092
1.11,85363,-85155,15.78,11.07,-4203783,-1914658,-1266834,-1173432,-768840
1.1,133337,-78159,15.84,3.73,-4045242,-2007157,-1292688,-1194047,-814745
3.56,89361,23675,13.28,3.78,-4144439,-2060002,-1325397,-1258114,-750256
1.95,112534,-80235,8.39,5.77,-4069079,-1976669,-1257169,-1186259,-653447
7.58,96138,28046,9.29,6.61,-4189741,-1765868,-1345243,-1191622,-601736
2.29,233472,-14028,15.3,13.09,-4097366,-1730917,-1225644,-1098693,-334642
2.34,82329,-5781,16.48,11.82,-4035146,-1647224,-1340394,-1090986,-259573
9.1,72874,89414,17.72,12.21,-3815668,-1343430,-1282822,-1031632,-323092
11.91,79313,59208,23.26,13.73,-3751780,-1583947,-979515,-987179,-310285
1.27,169732,-145465,33.22,23.35,-3616964,-1538734,-1224461,-866775,-137683
3.33,110638,-844,26.91,22.28,-3739734,-1746722,-1381912,-977320,-208480
1.74,119523,-71061,27.95,16.51,-3738402,-1715544,-1318216,-938914,-124169
1.09,47308,-45105,27.35,6.34,-3781403,-1711206,-1375185,-867327,-117071
1.62,43854,-34074,19.34,6.16,-3767389,-1690869,-1372110,-839298,-185851
1,80941,-80941,9.05,4.45,-3771199,-1700708,-1331312,-741426,-139690
1.11,68835,-67079,8.78,3.71,-3516381,-1727977,-1347370,-583319,-248677
1.14,92322,-91320,6.56,3.73,-3904831,-1832470,-1392714,-561301,-301728
1.77,136460,-91395,5.96,3.25,-3995393,-1850037,-1418899,-710359,-387267
1.06,122773,-120652,6.64,4.02,-4045616,-1891952,-1555255,-878361,-568076
2.09,93118,-34937,6.08,3.97,-4080420,-2032531,-1614711,-885619,-747936
8.86,117862,182123,7.17,4.92,-3682825,-2112722,-1614728,-845888,-637408
1.05,111274,-111273,14.92,12.01,-3602241,-1871298,-1393355,-578610,-454441
1.18,43124,-38982,14.83,12,-3669657,-1937121,-1361980,-611724,-494653
1.17,41566,-39428,14.24,11.09,-3627106,-1931550,-1327828,-674381,-488530
1.16,49596,-43728,14.35,3.4,-3864161,-1978817,-1235310,-633574,-493884
1.67,73281,-54441,13.42,3.51,-3889380,-1930992,-1039990,-705348,-456671
1.27,128586,-121266,6.23,4,-3879650,-2086155,-1005334,-745761,-444033
1.45,164427,-93027,6.45,4.1,-4039509,-2144068,-1184338,-861246,-473979
5.47,212992,185007,6.72,4.39,-4158530,-2023202,-1353972,-1043687,-475611
1.42,106755,-102107,11.02,8.19,-3901277,-2142349,-1055571,-917888,-169952
2.01,68754,-31630,11.28,8.34,-4076942,-2256442,-1083010,-874530,-237122
8.36,112775,101385,11.62,8.9,-4035077,-2223532,-1029485,-905316,-450875
1.65,39819,-34732,18.71,11.79,-3887913,-2108055,-849941,-732870,-238217
1.9,335273,-21692,18.91,12.02,-3694990,-2094607,-908348,-722497,-233967
1.54,41217,-30454,15.34,11.91,-3735666,-2041427,-849805,-710115,-216231
1.52,86476,-19992,15.46,5.09,-3701791,-2006998,-908305,-659628,-202957
2.95,49120,-13605,14.97,4.96,-3741748,-2005255,-914269,-612541,-168508
7.68,90796,66023,9.56,6.01,-3742817,-1953725,-922093,-534826,-60847
1.03,71122,-71121,15.59,12.15,-3634679,-1932663,-945484,-377408,98203
2.11,40624,-12660,14.72,11.66,-3612992,-1942588,-1075813,-327877,-157925
4.06,63772,25938,15.29,10.82,-3554042,-1920328,-943008,-305600,-68478
1.78,22371,-13587,17.83,7.2,-3495678,-1855140,-916226,-461785,-10910
12.11,110307,45482,16.66,7.95,-3410288,-1726079,-858752,-364099,-125882
8.22,114939,64768,21.09,17.95,-3320246,-1607463,-768165,-279635,-45668
1.16,21574,-20318,28.28,22.11,-3206562,-1410749,-669323,-175439,40792
2.93,78449,-12448,27.33,21.49,-3184390,-1192019,-608700,-152029,50928
1.28,39494,-34770,26.2,12.31,-3100057,-1115370,-554069,-110036,58472
2,108250,-12597,25.7,5.37,-3049910,-1207878,-497519,-23540,37307
9.84,77569,55197,15.59,6.21,-3122111,-1297082,-418721,56890,-41313
15.65,34633,62832,17.21,13.12,-3041311,-1128491,-242872,-72920,85005
3.54,48907,23419,31.7,27.49,-2905649,-990991,-145103,92019,160497
3.98,36709,18044,32.31,29.03,-2889574,-882417,-303807,147068,157978
9.6,44493,58726,35.01,23.17,-2846216,-786214,-174490,63727,189609
1.61,54537,-28676,42.61,17.12,-2727832,-751163,-76782,157185,202853
2.47,69914,-1946,34.38,15.19,-2465472,-699604,-66030,150201,109409
1.18,161813,-14496,21.2,13.68,-2460513,-729596,-24248,178709,127781
1.46,185305,-17688,18.84,5.26,-2377288,-730064,15697,184205,125733
5.54,81588,35170,16.32,5.11,-2085401,-741971,119275,180122,142815
12.15,65436,41260,12.26,8.18,-2380162,-796215,247472,149269,190582
7.13,40827,14040,22.8,19.15,-2352897,-814163,103725,261650,176645
1.69,88052,-33771,27.46,24.82,-2401380,-654658,219872,288350,127853
3.64,466041,18987,27.97,20.97,-2403129,-687585,217731,228641,70663
2.37,190627,-3454,30.15,12.46,-2308743,-597537,135333,261215,71606
2.27,78410,-18774,26.98,7.7,-2246755,-555886,166611,212279,9426
8.26,45636,12704,17.1,8.28,-2241294,-540586,169529,128737,19328
1.46,79860,-27307,18.23,12.9,-2174918,-446941,212687,161759,33978
1.12,68524,-27758,18,11.99,-2239639,-407169,205372,146900,21167
7.11,39276,34349,15.48,10.84,-2193644,-343607,191219,153912,11097
9.93,114903,45119,20.22,9.69,-2109815,-217863,159545,200858,10276
1.09,66312,-65912,27.88,18.16,-2084623,-52092,275785,190780,14135
1.14,40555,-33160,20.71,18.13,-2195789,-83067,222533,62036,-65817
1.7,91979,-32214,20.39,12.16,-2169648,-298350,163435,5457,-65206
108.46,89618,137181,20.97,3.93,-2156412,-219291,144808,-44801,-116407
3.73,49768,-479,122.32,111.3,-1974678,-43128,236507,33654,24228
1.15,58599,-51159,116.12,113.89,-1982996,-4179,171260,61851,42523
49.47,63711,46321,116.18,113.34,-1942602,-11610,140419,12638,-21340
4.29,70069,26993,164.51,54.35,-1997003,89152,199188,73455,52288
2.23,27311,-7070,167.1,54.91,-1906657,237411,260951,118136,107039
1.17,36738,-33441,60.87,55.99,-1699834,323368,266478,75896,65620
2.02,38288,-21255,58.31,7.69,-2037429,104920,177840,1195,-12940
1.36,63766,-33508,59.18,5.42,-2070670,185772,93753,-34100,31717
4.34,49055,15054,11.07,4.55,-2039638,183894,36826,-33837,31369
3.76,42962,34407,11.12,7.72,-2010492,97563,33836,-37770,78637
2.64,68935,3851,12.65,9.46,-1927905,166702,9517,91,-24137
1.57,39413,-28903,14.12,10.74,-1849182,192245,42044,22716,-19807
1.24,46734,-37653,13.67,7.97,-1813202,193796,15087,-18891,2449
5.87,49084,23504,13.55,5.45,-1829120,176135,-8070,-29237,-81525
2.2,60122,-10302,15.08,8.68,-1740481,213244,33122,22025,-85014
1.58,66492,-18328,13.52,9.31,-1795744,136919,-12350,-22626,-88246
1.05,47597,-47594,12.46,9.65,-1752876,189712,-71938,-86073,-73133
23.09,65096,80585,11.94,4.83,-1765550,154778,-133572,-67755,-99472
1.81,86452,-55219,33.79,25.72,-1645715,209425,-19216,45990,14621
26.83,41892,35381,29.73,25.95,-1558286,167793,-93422,22985,-55652
1.17,37277,-36235,54.36,51.73,-1449771,157692,-54587,-78815,-54678
1.25,89622,-88345,53.95,29.81,-1354060,56689,-72048,-114571,-94764
1.26,122240,-115691,54.15,29.25,-1203357,-11338,-173097,-151757,-154206
1.02,69539,-69032,32.32,3.68,-1229951,-114581,-261481,-313769,-232244
1.32,48817,-39682,31.53,3.53,-1356721,-148843,-302755,-409794,-324780
1.26,59507,-53333,6.02,3.6,-1473010,-175928,-376786,-442406,-354160
2.27,63475,-25853,6.11,3.6,-1412949,-284458,-475238,-462298,-389165
4.37,84349,62508,7.13,4.85,-1364134,-373143,-435179,-466896,-367424
2.88,51218,-9652,10.24,7.9,-1216471,-334054,-339511,-370880,-385501
1.47,55882,-30317,12.1,9.52,-1147964,-361750,-316949,-395586,-339934
4.67,35883,22714,12.25,8.72,-1201956,-450793,-484447,-460310,-405632
1.61,56793,-31974,15.66,9.02,-1099007,-399403,-461254,-441447,-346683
3.77,53067,58743,15,7.75,-1159027,-429431,-442069,-444518,-290312
1.24,17945,-14001,14.4,10.05,-1086256,-356192,-429647,-348122,-115878
1.35,59318,-24749,12.76,6.62,-1094476,-352505,-470641,-385627,-60847
1.61,31449,-22665,12.64,6.36,-1208639,-412424,-488320,-400074,-45914
9.14,59444,48259,9.58,4.2,-1290512,-476349,-477544,-404411,-15246
2.65,51448,-16676,17.11,12.1,-1096788,-442130,-408030,-308558,58866
6.46,32127,21905,15.99,13.4,-1112620,-425035,-391198,-405819,-20318
1.15,43721,-43081,21.21,18.25,-1019654,-422117,-384347,-328695,11239
1.04,43492,-43439,21.01,10.26,-1017630,-461744,-461835,-407157,-1525
2.07,50871,2658,20.44,8.65,-1026995,-486409,-509125,-414361,-67678
2.82,69037,8192,13.37,4.26,-943396,-496455,-477564,-323358,-33046
2.19,66656,-12496,13.54,5.93,-868125,-460956,-431719,-199475,-83597
3.82,59588,24635,9.27,7.08,-789301,-445694,-467719,-142939,-82092
1.95,54586,-44529,11.94,8.83,-673271,-455408,-432782,-78622,-32708
1.42,32273,-23294,12.85,7.96,-597148,-545056,-458983,-69818,-54572
2.11,23010,-2013,12.2,7.19,-585505,-502438,-434683,-67259,-126125
32.09,53772,47548,11.49,5.48,-769641,-471291,-517281,-131780,-111462
7.32,74934,30072,41.39,35.62,-610820,-391529,-414514,-74580,-85819
2.26,63951,-25685,44.89,41.52,-541766,-498638,-419823,-14191,-12666
1.14,54879,-50569,45.2,41.67,-528023,-523844,-409273,-62590,5088
4.71,43763,36292,44.92,10.72,-534864,-523254,-371497,-81185,-48139
6.72,66096,88370,47.52,8.11,-444131,-533283,-219514,-103636,-20039
1.44,42846,-34587,22.15,12.57,-234495,-471906,-62112,-1265,80827
1.54,59376,-23314,16.27,12.87,-176055,-499423,-57017,-11103,21605
1.65,68427,-38042,15.55,9.7,-384376,-489296,-26998,-11752,42820
1.87,51613,-37927,16.06,4.63,-320311,-506083,-39187,-98053,28072
2.65,126757,50071,13.22,5.06,-326608,-510502,-139622,-119304,-7842
1.01,220559,-220558,9.15,6.17,-377922,-475485,-79899,-91138,-5319
2.85,86714,2142,8.72,5.53,-563748,-730450,-270140,-268615,-255949
1,179766,-179766,10.03,6.51,-539914,-732159,-290712,-223034,-228122
2.37,122046,-58996,9.38,4.86,-689226,-883022,-438504,-405458,-357319
2.96,105222,-58970,9.88,6.22,-728230,-904365,-556243,-472646,-452607
2.61,153165,-102588,10.19,6.33,-773595,-986839,-601212,-519120,-599947
2.46,304591,-63996,11.79,7.94,-942206,-1079125,-679051,-646343,-667948
12.91,411002,678421,11.4,8.03,-935081,-1124793,-720382,-665810,-708630
1.03,179477,-178910,23.31,17.98,-244000,-398778,-90220,35905,7833
2.05,215826,68377,21.97,16.4,-448848,-658273,-252454,-140992,-133150
1.9,63404,-32364,21.06,15.99,-366884,-534677,-205982,-120163,-114844
1,242152,-242152,20.35,4.98,-444730,-602422,-195265,-182599,73350
1.37,229986,-214181,18.89,4.95,-751650,-808339,-393978,-399066,-170944
1.22,274887,-270633,7.35,4.27,-945513,-934175,-610817,-562678,-205359
6.21,200018,116578,7.54,3.59,-1203698,-1089117,-889642,-869603,-416996
1.04,107728,-90386,11.7,8.8,-1052350,-903507,-760568,-841395,-241448
1.81,60944,-26089,10.84,8.47,-1130139,-954211,-875589,-897194,-229246
1.18,58040,-55217,11.65,9.06,-1211425,-926967,-857149,-899969,-191339
2.95,54509,-14293,11.46,4.03,-1329474,-956331,-889072,-917144,-924977
1.42,189507,-21756,13.19,5.94,-1367186,-1033132,-901352,-893510,-760360
1,213390,-213390,8.4,5.55,-1406986,-1045236,-970656,-965337,-850493
2.97,249610,46305,8.36,5.37,-1679102,-1228309,-1214118,-958169,-1031519
28.09,213214,234039,9.52,5.39,-1604121,-1204718,-1142128,-914006,-743062
1.24,234233,-229949,36.43,32.06,-1368136,-938705,-857520,-500201,-294842
1.24,263680,-260278,34.72,32.3,-1583589,-1227397,-1123761,-671154,-254158
1.33,110702,-102368,34.54,30.57,-1826179,-1473674,-1472409,-872462,-631014
3.66,735518,256566,34.87,3.81,-1963717,-1551293,-1540190,-872242,-642996
1.17,68217,-66894,35.56,6.23,-1748411,-1272062,-1260310,-551680,-360341
7.94,714114,153024,8.64,6.16,-1829345,-1387215,-1289162,-1296995,-372018
3.28,685622,113257,15.34,12.77,-1642550,-1217515,-1098211,-965061,-204701
1.19,738928,-36499,17.38,12.39,-1548280,-1126163,-1035025,-920181,-69688
1.14,223206,-222863,17.24,12.41,-1581325,-1119581,-850966,-924316,107203
71.86,226124,431398,14.72,5.61,-1785414,-1299005,-1075971,-905027,-161965
1.06,259260,-259070,85.41,74.19,-1366720,-870265,-464807,-259448,35394
1.99,239081,-228549,78.53,74.06,-1598483,-1137527,-664881,-247885,6273
3.14,211817,85213,77.24,74.91,-1799274,-1353580,-834460,-593012,38002
3.43,239982,451451,79.19,6.19,-1748410,-1293002,-646659,-417413,225583
16.98,226086,110190,81.48,8.56,-1342078,-797022,-131212,60127,420468
3.91,216298,53482,26.6,23.55,-1165976,-663538,-699443,225534,597552
1.73,214353,-32612,29.45,24.32,-1079334,-608043,-467051,293309,498010
2.75,311791,110939,29.19,22.62,-1079732,-688203,-568040,282453,352141
1.7,81739,-47384,28.8,8.39,-1105974,-607336,-424737,606782,499579
1.54,215920,-17819,27.07,6.18,-1152879,-629035,-229969,513093,675058
4.18,204810,93327,11.63,5.99,-1119539,-596285,-33607,261235,225841
9.57,225022,158717,11.9,7.42,-1072533,-539250,330353,584511,578238
8.06,81902,65549,19.74,15.29,-940809,-468903,372492,1003506,965504
4.24,209615,96591,25.05,21.81,-868190,-368767,528427,1171423,945840
1.16,92151,-47279,27.59,21.87,-738158,-248862,651107,1011448,590980
1.17,51970,-48391,27.21,13.46,-764182,-258099,659045,1031063,433511
1.51,50190,-44926,24.2,6.57,-779065,-268563,624947,829648,331638
2.08,43028,-13103,16.14,3.84,-839045,-363560,601777,671465,319324
3.1,75550,30898,10.16,4.76,-886555,-156105,802064,694861,195282
1.31,61937,-35429,9.02,6.69,-859508,-127349,786657,948622,273564
2.71,50433,-7412,9.17,6.49,-866034,16988,517189,481795,255954
11.04,59821,62462,10.71,7.12,-835793,68572,739726,733453,155215
1.18,165072,-21318,20.24,15.06,-796835,190004,1062466,1024464,58960
1.02,57435,-55394,19.34,14.93,-807851,271274,1143516,917933,-27907
3.3,77725,38937,17.26,13.24,-844917,279876,831556,411088,-179892
1.09,210652,-191825,19.25,5.5,-758386,-359608,937387,339835,-93676
1.02,41601,-41600,17.63,5.41,-1030796,-372523,592538,94528,-237110
4.18,276425,66333,7.61,5.41,-1017177,-482500,437681,85540,-233784
4.1,32483,8120,10.61,6.29,-986225,-383803,540513,40934,-154348
1.8,86225,-12491,13.69,9.3,-941870,-133531,771496,96438,-177126
1.57,76048,-42681,12.19,10.08,-866016,68159,327607,101766,-154188
1.8,127252,-58434,12.67,7.47,-793006,296111,543996,-34242,-189457
9.24,68031,27041,13.45,5.17,-782408,121099,714111,-251393,-310353
6.39,140551,193611,18.51,12.61,-715685,238526,655939,-289901,-261994
7.54,108089,58940,20.8,17.43,-468741,458226,398099,-192881,-12989
1.16,82794,-53840,26.54,23.17,-383948,572383,346849,-86662,7014
4.14,32247,1424,26.13,15.09,-500296,532836,239527,-92111,144999
7.2,58972,64666,28.47,12.84,-489220,556016,273563,-45761,188023
2.04,54696,-21434,26.43,12.5,-394237,834072,227290,32008,186356
2.26,35606,-11446,22.08,13.38,-438385,766333,253240,-20324,156802
3.97,73715,5089,16.8,11.5,-417857,520848,259613,3659,157847
1.72,41640,-32758,19.61,8.27,-471511,755886,171375,16160,205617
3.47,58691,24382,17.19,7.95,-490268,983406,-20100,-79060,231293
1.77,109570,-92574,13.46,9.16,-441137,1110156,-61267,-33360,228634
1.07,59094,-57011,13.19,6.96,-511046,761016,-250432,-70540,-57551
1.23,37018,-32260,12,6.31,-616316,770899,-260164,-166488,-173502
4.47,90561,15997,9.26,4.07,-631900,585615,-244033,-6923,-151922
1.4,109441,-68390,12.01,6.77,-637808,488355,-183110,50674,-137349
1.1,65890,-65091,9.94,7.1,-663117,456464,-238397,-84049,-270405
17.06,59460,32456,9.27,6.97,-684769,614236,-334386,-157260,-314062
1.25,82938,-79557,25.26,19.56,-654971,215294,-266501,-112313,-270160
1.35,54968,-16894,25.28,19.41,-742720,394807,-338646,-149189,-354806
1.24,73586,-71705,22.16,19.66,-747118,606462,-418002,-107649,-338942
1.63,63358,-56030,22,3.84,-843458,449544,-468389,-206395,-435029
1.3,67087,-33876,22.53,4.22,-854959,-57937,-469025,-456036,-398485
1.53,71307,-63488,6.77,4.17,-865541,-202003,-541838,-548852,-375350
2.01,292003,-17605,7.05,4.46,-927016,-318973,-413501,-558500,-406578
1.04,82424,-82419,7.71,4.84,-992169,-303966,-389506,-577529,-440180
3.25,101461,94788,7.51,4.58,-1104660,-497324,-538258,-724614,-454209
3.86,52706,9761,9.13,6.3,-984187,-355152,-451590,-608392,-294330
2.13,101836,20865,11.69,8.15,-923857,-327572,-429338,-587185,-317025
1.97,76740,-21741,12.29,9.24,-939284,-400034,-365792,-571409,-216603
4.41,117139,77123,12.25,7.96,-1049395,-580492,-329099,-560392,-221450
1.18,92805,-89503,15.62,8.51,-937685,-568918,-279017,-507651,-72622
2.74,94705,-34708,13.55,7.56,-1003874,-755012,-562131,-504580,-106095
1.04,35992,-35991,12.43,8.33,-1000540,-742441,-655779,-482277,-106927
1.18,84738,-83031,11.34,4.96,-998604,-730041,-637930,-486008,-79430
3.55,52916,30851,10.55,4.96,-1131706,-768146,-722385,-585036,-144856
1.75,66526,-36779,9.69,5.77,-880297,-724192,-756200,-485795,-31586
1,38543,-38543,10.26,6.48,-919218,-791869,-771545,-457483,-163153
1.68,54814,-39468,8.52,6.3,-777995,-794983,-798642,-528482,-211457
16.7,72165,43001,9.16,4.43,-758467,-827039,-843199,-488393,-271790
2.28,66675,-24123,24.68,19.38,-656496,-846500,-767440,-428498,-207048
1.09,94307,-91079,23.41,20.66,-578031,-849305,-815945,-380916,-308294
2.53,34577,-8953,22.75,20.07,-605114,-884990,-814450,-415965,-309870
1.63,76393,-41412,24.28,5.9,-1292488,-932880,-766392,-391042,-284115
1.96,62270,-39119,24.23,5.25,-1154990,-782467,-775544,-368966,-289536
1.69,60690,-44015,9.49,6.12,-1262486,-779986,-830660,-390480,-245624
2.85,264159,-14765,8.9,5.28,-1274137,-890334,-806285,-352076,-320490
3.21,120548,70733,10.66,6.5,-1046750,-913219,-755959,-461629,-298476
2.89,125602,26399,11.34,7.75,-761836,-829995,-717682,-400657,-189200
1.47,68347,-50333,12.6,8.95,-464804,-760915,-611726,-395123,-123333
