2545868,1.35,98446,-75661
2545867,1.39,55754,-53609
2545866,1.22,46588,-43096
2545865,1.22,63768,-49434
2545864,2.33,51205,-1416
2545863,5.16,165509,157826
2545862,4.13,127324,113177
2545861,1.09,89583,-89571
2545860,1.65,73260,-40584
2545859,1.33,60615,-46213
2545858,2.24,83635,-7455
2545857,28.72,60427,70041
2545856,1.33,38442,-25054
2545855,1.29,64320,-63452
2545854,15.66,79528,42644
2545853,3.76,97447,70334
2545852,2.24,80041,-11975
2545851,2.63,78000,13724
2545850,1.56,70493,-47545
2545849,1.87,71774,-50905
2545848,1.01,58085,-58083
2545847,4,48417,48442
2545846,2.32,40176,-11553
2545845,4.18,71006,65156
2545844,2.23,80707,27211
2545843,1.13,70303,-64444
2545842,8.35,88191,86751
2545841,158.52,52350,114309
2545840,1.15,46639,-43934
2545839,1.36,69955,-57158
2545838,1.6,71935,-50166
2545837,1.51,93740,-85191
2545836,1.14,84559,-60752
2545835,3.39,78202,48476
2545834,1.25,61173,-48821
2545833,3.2,58723,33220
2545832,2.18,55761,-3457
2545831,2.36,62192,3035
2545830,1.51,52007,-41508
2545829,10.02,49270,55402
2545828,5.72,99438,71034
2545827,1.03,84302,-84302
2545826,1.23,53877,-50442
2545825,4.87,88018,91967
2545824,1.18,57360,-57037
2545823,4.22,146950,82911
2545822,1.81,58735,-37063
2545821,3.62,221356,143765
2545820,1.72,104007,-61167
2545819,1.65,145154,-30891
2545818,1,95159,-95159
2545817,1.01,72068,-72068
2545816,1.89,55390,-27727
2545815,1.48,93537,-58842
2545814,1.17,75231,-48038
2545813,1.71,41779,-28238
2545812,6.16,52665,46806
2545811,1.63,43467,-33453
2545810,2.4,56442,9670
2545809,1.8,124181,5599
2545808,1.42,56566,-48670
2545807,5.13,48096,44943
2545806,2.61,71101,-11236
2545805,1,54630,-54630
2545804,1.66,84561,-66969
2545803,3.67,181625,74862
2545802,1.02,94766,-94765
2545801,1.33,71914,-63056
2545800,2.61,70788,-40508
2545799,7.43,85391,79235
2545798,1.45,76483,-65782
2545797,1.68,95082,-75110
2545796,2.6,96628,12380
2545795,1.04,103536,-103265
2545794,1.86,63813,-44731
2545793,1.97,61121,-35498
2545792,3.27,78332,53323
2545791,6.61,55196,75621
2545790,23.8,82898,138893
2545789,1.06,89345,-89075
2545788,3.58,101654,60992
2545787,1.96,53567,-31945
2545786,2.12,85246,7115
2545785,4.3,76605,93240
2545784,1.35,63448,-57661
2545783,1.29,108408,-78442
2545782,3.85,94652,86744
2545781,2.99,101741,-50927
2545780,7.51,127766,153354
2545779,1.05,79579,-79309
2545778,1.33,84829,-77362
2545777,1.36,111579,-104481
2545776,3.56,55910,34163
2545775,4.32,269569,419075
2545774,1.23,272701,-267771
2545773,2.97,190603,37056
2545772,1.1,220721,-207486
2545771,2.18,159185,-9548
2545770,2.15,161286,66732
2545769,1.29,132926,-123596
2545768,1.43,126338,-105508
2545767,1.14,244011,-141892
2545766,6.1,200968,244769
2545765,2.53,82070,-26342
2545764,1.24,134152,-127871
2545763,1.78,117854,-97003
2545762,1.2,77469,-69495
2545761,1.12,69576,-67744
2545760,2.14,133268,-56801
2545759,1.04,95915,-95904
2545758,1.58,184624,-120269
2545757,4.82,138788,71408
2545756,1.18,114557,-94930
2545755,1.88,159761,-112168
2545754,5.96,203006,190784
2545753,2.53,118462,-64316
2545752,1.5,94867,-85627
2545751,2.03,71467,-34794
2545750,2.54,75923,342
2545749,2.32,54591,-33399
2545748,3.19,71937,27190
2545747,2.77,74380,29515
2545746,2.05,74111,-27063
2545745,3.59,133265,142294
2545744,2.29,136899,38371
2545743,1.25,87786,-65166
2545742,1.03,122081,-121357
2545741,1.85,109087,-88702
2545740,3.1,147427,123506
2545739,1.06,111734,-111007
2545738,3.14,84728,48825
2545737,1.04,136675,-136142
2545736,2.3,137762,24500
2545735,1.3,117225,-110831
2545734,1.91,75049,-62946
2545733,6.34,140209,141161
2545732,1.29,75338,-63899
2545731,4.15,171872,178674
2545730,1.01,118541,-118539
2545729,10.16,122209,163126
2545728,1.92,125770,-83266
2545727,3.32,404386,585558
2545726,2.3,299621,-166225
2545725,1.36,281225,-245744
2545724,1.44,188980,-163310
2545723,1.36,128860,-102916
2545722,1.74,119358,-109093
2545721,2.86,203227,-181
2545720,2.26,110440,-18973
2545719,1.39,135111,-67813
2545718,1.82,76037,-29124
2545717,1.08,68362,-62641
2545716,1.04,96494,-96481
2545715,1.08,50561,-49106
2545714,5.61,90010,126396
2545713,1.83,94232,-62803
2545712,2.81,66950,-16134
2545711,1.26,57867,-48743
2545710,3.31,88447,-2928
2545709,10.75,56098,114980
2545708,1.27,66337,-55060
2545707,5.25,182107,96979
2545706,3.03,69683,-2371
2545705,1.37,80187,-68263
2545704,1.2,59065,-57838
2545703,2.05,94482,-48655
2545702,29.68,117735,108916
2545701,1.47,114011,-72247
2545700,8.13,209855,165479
2545699,3.39,129428,68861
2545698,1.55,94228,-51246
2545697,1.42,102303,-54572
2545696,1.55,62945,-36227
2545695,1.43,77566,-65947
2545694,2.45,62124,-16262
2545693,2.58,72498,-10583
2545692,7.68,75990,124510
2545691,3.37,127997,79459
2545690,1.28,72324,-67452
2545689,1.54,169819,-55612
2545688,12.08,40146,89985
2545687,16.92,84995,113259
2545686,1.1,46685,-35664
2545685,3.1,52088,-5050
2545684,1.26,44402,-42845
2545683,4.28,82764,6355
2545682,1.16,84402,-80982
2545681,1.16,70361,-66560
2545680,7.15,50260,112545
2545679,1.36,60016,-47356
2545678,100.26,39151,82886
2545677,1.71,31250,-27242
2545676,1.26,52352,-46214
2545675,6.72,51361,80143
2545674,3.55,54007,741
2545673,48.35,41460,69553
2545672,10.25,82563,102109
2545671,2.07,72548,-18205
2545670,2.39,74811,11178
2545669,2.7,98369,453
2545668,2.53,61458,68
2545667,2.92,38732,-8098
2545666,1.25,40118,-36751
2545665,3.37,42342,7460
2545664,2.23,43994,-14565
2545663,2.47,35201,-15240
2545662,5.07,36231,-1142
2545661,10.56,46643,97364
2545660,3.34,45866,-388
2545659,1.14,50756,-50060
2545658,164.79,32084,83894
2545657,7.43,43261,90241
2545656,1.05,61181,-60625
2545655,17.25,51109,62245
2545654,1.53,52047,-36643
2545653,3.78,51634,18599
2545652,111.71,50782,110786
2545651,11.57,64097,117780
2545650,10.63,73641,125408
2545649,1.5,65530,-52630
2545648,2.96,91445,24049
2545647,1.57,84757,-78469
2545646,1.13,87640,-64741
2545645,2.5,44658,-17509
2545644,1.11,45766,-44680
2545643,14.48,58745,49757
2545642,3.91,79232,96677
2545641,2.5,80558,10708
2545640,1.69,56373,-50176
2545639,3.36,51768,41694
2545638,2.35,65313,-39518
2545637,1.06,62810,-62796
2545636,6.25,98458,137506
2545635,1.01,98326,-98324
2545634,2.54,108437,40883
2545633,1.35,110274,-67364
2545632,1.32,41638,-36998
2545631,3.52,97692,129727
2545630,1.67,82631,-66972
2545629,2.17,140324,-37856
2545628,1.43,115287,-55285
2545627,3.24,217945,60100
2545626,2.6,200079,-71112
2545625,1.86,125469,-99996
2545624,240.03,135889,81524
2545623,1.24,124604,-120720
2545622,3.24,150817,57419
2545621,1.65,134927,-132261
2545620,1.82,109754,-98816
2545619,1.88,101419,-74835
2545618,4.71,133313,133399
2545617,21.36,199899,219707
2545616,2.57,161193,-33344
2545615,2.4,158139,-6722
2545614,1.89,96529,-92148
2545613,1.33,110686,-88368
2545612,2.31,117649,-61805
2545611,2.25,241565,-56567
2545610,2.45,145825,-99134
2545609,2.15,134315,-87042
2545608,5.27,164672,368526
2545607,1.27,217585,-212713
2545606,1.07,242138,-241058
2545605,1.54,114650,-108694
2545604,2.03,132374,-83789
2545603,2.82,65684,-30703
2545602,1.54,47069,-42271
2545601,2.35,87842,526
2545600,9.01,99182,82142
2545599,1.13,92188,-74986
2545598,8.78,114421,80063
2545597,3.42,108187,25710
2545596,1.29,102568,-76424
2545595,1.44,110315,-87166
2545594,1.28,79480,-68767
2545593,1.06,68085,-67878
2545592,1.41,82595,-58799
2545591,21.32,90451,85740
2545590,1,57453,-57453
2545589,1.93,48984,-23441
2545588,15.43,250807,262787
2545587,1.57,120397,-116559
2545586,2.94,76128,-54289
2545585,2.59,74255,-33471
2545584,1.83,50224,-40195
2545583,2.28,48638,-18672
2545582,1.87,143748,-38804
2545581,2.54,58239,13394
2545580,1.22,35098,-32364
2545579,1.43,57077,-53512
2545578,1.04,37854,-37718
2545577,4.34,41624,28382
2545576,3.35,74346,95286
2545575,1.74,92454,-83599
2545574,7.41,124336,177087
2545573,3.63,136180,179252
2545572,1.74,108086,-97678
2545571,1.11,137138,-125550
2545570,15,113965,166016
2545569,1.18,126434,-110698
2545568,1.76,85170,-76901
2545567,1.24,110016,-104171
2545566,24.15,159884,271036
2545565,2.37,129808,-113904
2545564,2.75,107544,-71338
2545563,1.18,99397,-91580
2545562,1,97667,-97667
2545561,1.38,79083,-74742
2545560,1.22,65671,-61317
2545559,1.26,48701,-42212
2545558,1.38,73115,-56134
2545557,2.21,57265,2555
2545556,3.01,80983,50827
2545555,5.37,65245,87531
2545554,1.34,54986,-48008
2545553,1.32,58851,-54180
2545552,3.15,70517,68941
2545551,2.76,84914,5660
2545550,2.05,61789,-38771
2545549,2.06,49402,-27786
2545548,1.21,58320,-53338
2545547,15.27,126505,174982
2545546,1.88,97912,-56476
2545545,1.31,169092,-152819
2545544,1.27,142507,-121533
2545543,1.88,116899,-80188
2545542,1.03,57511,-57503
2545541,1.32,58448,-49663
2545540,1.35,74397,-66886
2545539,4.93,56826,73243
2545538,2.91,78840,-2630
2545537,35.51,176842,278746
2545536,1.48,135959,-124758
2545535,1.28,96993,-90678
2545534,1.54,89648,-75764
2545533,2.78,97075,23535
2545532,1.02,74716,-74714
2545531,1.33,66360,-61132
2545530,2.83,91741,34763
2545529,2.89,88503,18130
2545528,5.9,70835,119242
2545527,1.24,70818,-68737
2545526,2.25,95517,-35023
2545525,4.42,189098,313639
2545524,1.17,186961,-172359
2545523,1.27,156971,-137339
2545522,1.02,121511,-121509
2545521,2.55,88757,7448
2545520,2.02,62503,-47764
2545519,1.2,65924,-57676
2545518,1.11,64777,-64638
2545517,1.39,76396,-68162
2545516,1.42,40983,-37103
2545515,4.3,42619,59566
2545514,1.97,43064,-31027
2545513,2.82,56883,-10720
2545512,1.15,56621,-56292
2545511,1.33,55212,-41118
2545510,124.49,61849,55329
2545509,1.82,32568,-29109
2545508,2.59,51459,-19311
2545507,4.98,40915,34192
2545506,5.18,73687,58900
2545505,4.27,66833,35384
2545504,1.47,55868,-55566
2545503,3,52134,11329
2545502,4.65,48470,13863
2545501,10.96,44846,48708
2545500,3.05,67640,15215
2545499,1.25,53533,-36932
2545498,1.04,45443,-45425
2545497,6.49,45420,35637
2545496,1.49,60302,-59173
2545495,1.79,45062,-27118
2545494,3.23,54759,6959
2545493,1.69,65191,-60113
2545492,3.35,56584,28062
2545491,1.66,50801,-38229
2545490,1.15,57587,-52551
2545489,1.24,79188,-62589
2545488,1.36,75966,-69097
2545487,11.5,72655,82972
2545486,3.2,62889,16694
2545485,4.59,59252,6181
2545484,120.16,65949,147653
2545483,4.2,90327,65424
2545482,1.04,67341,-66129
2545481,2.25,97414,-31636
2545480,1.03,68962,-68959
2545479,1.61,51481,-40235
2545478,4.11,93183,82538
2545477,1.46,69047,-65046
2545476,1.78,63583,-43747
2545475,1.85,45096,-38657
2545474,1.3,72913,-68736
2545473,4.39,69328,58224
2545472,1.54,53064,-45506
2545471,1.45,78022,-73647
2545470,1.79,58736,-50259
2545469,1.28,77514,-71975
2545468,53.75,87297,106429
2545467,1.03,68222,-68125
2545466,1.07,51146,-51037
2545465,4.64,150387,174478
2545464,1.47,92785,-81218
2545463,1.2,76692,-62698
2545462,1.23,88639,-76912
2545461,1.01,88783,-83261
2545460,1.3,65603,-58525
2545459,1.32,86087,-79752
2545458,5.4,96398,80993
2545457,1.1,87847,-74996
2545456,1.1,75044,-73814
2545455,2.27,94691,-26164
2545454,5.28,78134,53288
2545453,1.76,80244,-62402
2545452,1.79,77931,-74076
2545451,40.41,70393,112433
2545450,2.59,74059,-32505
2545449,4.89,91922,123076
2545448,7.36,57453,101827
2545447,1.32,92321,-75212
2545446,1.08,109709,-109446
2545445,1,74937,-74937
2545444,15,84609,145509
2545443,1.17,89819,-87808
2545442,2.55,74247,17453
2545441,1.75,71966,-62079
2545440,2.05,67745,-3196
2545439,3.55,60869,51165
2545438,2.13,74269,-37222
2545437,7.43,57053,90657
2545436,15.3,81779,85378
2545435,1.52,92448,-71238
2545434,5.54,77545,64400
2545433,1.05,82060,-81206
2545432,13.58,64190,134533
2545431,5.04,56617,35743
2545430,1.53,72605,-57541
2545429,2.71,69559,-6569
2545428,10.52,68018,99161
2545427,3.14,44035,35958
2545426,1.23,51504,-46142
2545425,1.02,81034,-81032
2545424,3.22,77348,-2981
2545423,3.77,59511,4369
2545422,21.34,66358,69390
2545421,3.12,62339,6659
2545420,12.12,76204,81151
2545419,2.91,79351,-6036
2545418,1.02,77368,-77366
2545417,1.79,67177,-36663
2545416,1.96,61616,-31471
2545415,6.08,107835,71736
2545414,1.15,92620,-71904
2545413,2.01,81034,-38183
2545412,1.22,109275,-88888
2545411,5.92,74649,65676
2545410,1.22,83339,-55467
2545409,2.43,47762,1105
2545408,3.16,85832,27227
2545407,2.8,59939,-25444
2545406,1.15,58090,-46844
2545405,5.57,62762,73406
2545404,20.56,90819,68988
2545403,1.02,69680,-69679
2545402,1.19,55209,-42911
2545401,3.44,71473,71416
2545400,1.35,79195,-53872
2545399,1.49,71693,-35172
2545398,2.39,68767,-38588
2545397,1.53,62188,-38748
2545396,5.04,67269,51482
2545395,1.09,58886,-52631
2545394,1.13,73415,-69573
2545393,1.36,98857,-85676
2545392,2.13,64828,-6940
2545391,1.21,40836,-35833
2545390,3.47,84607,34898
2545389,2.21,68042,11549
2545388,1.18,53552,-43898
2545387,3.19,64761,9822
2545386,2.58,67934,10096
2545385,1.59,72378,-47454
2545384,6.02,69916,70065
2545383,4.55,74136,52097
2545382,1.83,91979,-60328
2545381,5.43,72719,86444
2545380,1.24,43477,-35251
2545379,1.93,67050,-39170
2545378,4.85,92639,104817
2545377,2.97,56961,-123
2545376,1.73,42715,-29598
2545375,1.1,78247,-62658
2545374,16.23,72989,54910
2545373,2.24,67354,-18978
2545372,1.49,60976,-30681
2545371,1.25,39328,-30018
2545370,1.02,42643,-42641
2545369,1.12,67462,-66317
2545368,3.6,55451,8096
2545367,15.68,61033,34879
2545366,2.93,44944,-8710
2545365,3.81,74032,60846
2545364,2.95,68221,-11687
2545363,2.22,39007,-15014
2545362,1.93,42434,-26178
2545361,1.15,51350,-35912
2545360,1.38,52035,-36134
2545359,1.19,42252,-41937
2545358,313.21,49622,54502
2545357,2.53,35044,-13939
2545356,1.07,50814,-49176
2545355,3.19,44760,8693
2545354,3.19,57281,35306
2545353,7.4,55728,66106
2545352,18.67,161669,64909
2545351,7.14,30550,41038
2545350,1.96,70578,-26039
2545349,1.35,49074,-31663
2545348,2.77,36244,5450
2545347,1.15,40123,-34990
2545346,3.12,42100,37675
2545345,3.61,39829,20947
2545344,3.15,137901,12326
2545343,1.47,29044,-22678
2545342,1.02,36227,-36225
2545341,1.55,43301,-35720
2545340,4.69,35955,24499
2545339,1.18,85065,-21572
2545338,1.1,95206,-30113
2545337,1.93,81562,-18873
2545336,1.23,81251,-26298
2545335,4.64,90802,55407
2545334,1.17,37704,-35609
2545333,8.32,31129,36054
2545332,2.54,27601,-7669
2545331,1.71,30365,-21982
2545330,9.49,28778,26942
2545329,1.06,30407,-30139
2545328,7.45,53164,33853
2545327,2.95,36668,2165
2545326,2.13,32888,107
2545325,6.67,23750,18562
2545324,1.51,28980,-21778
2545323,4.96,24417,11148
2545322,3.92,45506,25457
2545321,1.37,40938,-30696
2545320,1.15,61815,-44515
2545319,1.09,54703,-53857
2545318,1.85,61692,-41983
2545317,2.98,56561,-14508
2545316,2.7,52664,-25223
2545315,5.63,41916,10204
2545314,2.29,43889,-12492
2545313,3.28,48891,12887
2545312,1.58,43206,-22934
2545311,129.48,34085,78836
2545310,3.37,91936,22062
2545309,2.02,55432,-15468
2545308,1,45802,-45802
2545307,3.92,34507,-590
2545306,1.69,64725,-50410
2545305,13.92,37111,68808
2545304,15,36830,58858
2545303,40.13,40336,96354
2545302,1.66,95416,-73634
2545301,1.03,56066,-56062
2545300,1.23,43458,-37784
2545299,3.43,32200,-1202
2545298,1.34,36209,-32877
2545297,139.27,33894,144387
2545296,1.1,25600,-21439
2545295,1.2,41135,-26814
2545294,1.57,34163,-27510
2545293,3.62,67382,57869
2545292,6.56,43636,30884
2545291,2.15,51189,-10164
2545290,2.35,34731,-14060
2545289,1.03,39643,-39638
2545288,2.35,35423,-22427
2545287,11.16,41380,15711
2545286,19.99,49413,160418
2545285,2.5,44812,-13427
2545284,1,38366,-38366
2545283,1.52,51107,-34699
2545282,21.78,56790,49328
2545281,2.37,68269,-11539
2545280,2.3,43877,-21898
2545279,2.09,49423,-11981
2545278,1.07,55955,-46322
2545277,3.82,44564,-59
2545276,2.68,57104,-10346
2545275,6.07,52323,20750
2545274,2.36,41539,-4428
2545273,2,40258,-5727
2545272,14.29,24505,11347
2545271,4.93,23033,9258
2545270,3.14,28423,9528
2545269,1.21,25335,-15362
2545268,2.14,48417,10671
2545267,58.87,61447,76586
2545266,1.78,33233,-11354
2545265,1.5,32468,-22063
2545264,2.22,35876,-4493
2545263,2.82,43954,-3738
2545262,1.8,19503,-7785
2545261,1.09,31331,-27028
2545260,4.24,62450,38997
2545259,5.71,44939,38935
2545258,1.1,15937,-11938
2545257,1.16,42961,-31331
2545256,3.49,32583,7733
2545255,4.74,23832,23212
2545254,1.19,26894,-21327
2545253,1.23,43394,-36202
2545252,2.68,54550,13961
2545251,2.42,42041,-12809
2545250,3.3,62517,13936
2545249,2.62,41776,-2736
2545248,2.91,24871,1053
2545247,1.26,72388,-62324
2545246,1.02,45452,-45449
2545245,1.31,35161,-23152
2545244,9.59,47701,24727
2545243,1.57,38880,-28931
2545242,2.09,39616,-22494
2545241,2.56,42597,-13809
2545240,13.58,52177,106547
2545239,2.34,58157,-14105
2545238,1.14,44179,-37932
2545237,4.78,47700,18356
2545236,7.31,54813,49291
2545235,1.03,42669,-39382
2545234,492.89,53136,89470
2545233,1.75,44006,-30024
2545232,2.05,38415,-10688
2545231,1.25,76288,-67915
2545230,1.46,36042,-16690
2545229,1.36,38394,-18830
2545228,1.59,42236,-20083
2545227,2.81,55652,341
2545226,4.72,68227,61007
2545225,1.14,58562,-55121
2545224,1.41,44891,-33748
2545223,2.83,31812,-12881
2545222,1.51,36202,-23804
2545221,2.16,34892,-4171
2545220,16.54,76106,46937
2545219,1.68,33854,-25387
2545218,1.4,44734,-27195
2545217,7.99,56514,36242
2545216,1.17,45339,-37295
2545215,1.61,37654,-13723
2545214,6.58,32047,23071
2545213,2.83,28298,-7619
2545212,1.47,25567,-16215
2545211,2.56,47336,-3845
2545210,1.18,1060339,-1055804
2545209,1.8,1077442,-1044105
2545208,4.93,1024320,1022625
2545207,1.02,569585,-569581
2545206,2.33,527709,512974
2545205,298.15,615646,614797
2545204,49.26,85465,139313
2545203,3,35460,7472
2545202,1.77,54153,-22813
2545201,1.06,31632,-31416
2545200,6.2,53906,23183
2545199,7.73,128670,98202
2545198,1.23,73564,-66812
2545197,1,45160,-45160
2545196,1.04,57553,-57540
2545195,1.16,62532,-59371
2545194,1,44088,-44088
2545193,1.56,57934,-34391
2545192,1.76,51564,-36680
2545191,3.22,39516,20678
2545190,1.33,31086,-26272
2545189,1.01,49588,-49586
2545188,1.84,62180,-33894
2545187,1.18,27577,-25592
2545186,1.06,59997,-59773
2545185,3.6,53775,11764
2545184,5.68,41316,17811
2545183,7.7,131260,33937
2545182,3.42,76308,37639
2545181,1.5,100989,-27235
2545180,1.45,66852,-38379
2545179,2.55,82458,-14158
2545178,2.9,51155,-14696
2545177,1.33,89998,-59150
2545176,8.29,90755,87720
2545175,2.6,51398,-15146
2545174,1.36,51654,-38514
2545173,1.14,73425,-67097
2545172,1.03,46450,-46035
2545171,1.07,73663,-73647
2545170,2.48,54779,-175
2545169,8.14,70571,27840
2545168,11.06,64217,60926
2545167,1.02,60048,-60047
2545166,1.22,71643,-48913
2545165,4.86,57189,28644
2545164,3.9,560811,1003096
2545163,1.09,943493,-942815
2545162,1.28,571432,-511352
2545161,1.8,366487,-280072
2545160,1.47,213097,-191290
2545159,1.78,119234,-108520
2545158,1.17,91941,-90669
2545157,1.75,78237,-57990
2545156,1.11,52523,-50385
2545155,4.5,234213,396201
2545154,1,156658,-156658
2545153,2.48,119780,-64567
2545152,1.82,85157,-74193
2545151,1.3,66552,-54862
2545150,1.29,49809,-44964
2545149,1.07,95906,-41863
2545148,1.27,23142,-20868
2545147,1.16,45916,-43534
2545146,1.67,29599,-23376
2545145,1.12,79861,-68227
2545144,2.25,50589,-13499
2545143,11.66,53748,140775
2545142,2,69146,-15299
2545141,3.61,49617,8461
2545140,1.5,38232,-25662
2545139,1.31,45474,-38910
2545138,4.77,47074,8728
2545137,26.04,63551,137711
2545136,2.8,45065,-7605
2545135,2.65,45493,-7923
2545134,47.96,30563,118483
2545133,3.61,74573,51259
2545132,1.32,59594,-49598
2545131,2.06,63639,-20978
2545130,1.13,52002,-49308
2545129,3.01,34689,-2102
2545128,2.26,119678,-21183
2545127,1.35,74562,-70075
2545126,7.22,38252,18387
2545125,1.79,46057,-37318
2545124,28.74,43372,65900
2545123,5.01,69966,22486
2545122,10.87,37820,70906
2545121,5.63,30006,14450
2545120,18.97,37794,56349
2545119,5.25,61057,60776
2545118,2.56,78623,-41201
2545117,1.15,83514,-75256
2545116,1.63,52703,-31565
2545115,1.7,94944,-26373
2545114,273.61,48979,105405
2545113,1.05,51092,-34511
2545112,1.06,386711,-378569
2545111,1.12,395519,-380610
2545110,1.43,193444,-186384
2545109,28.05,96120,72928
2545108,1.3,48274,-45482
2545107,11.48,211047,72909
2545106,3.29,327555,62148
2545105,1.52,104489,-92082
2545104,2.68,53828,-19548
2545103,3.74,281634,120791
2545102,1.66,237437,-226170
2545101,2.08,65309,-40160
2545100,1.13,56904,-53505
2545099,1.29,236833,-221461
2545098,1.86,127548,-106336
2545097,1.47,131960,-125782
2545096,1.38,53423,-41676
2545095,1.32,78911,-75479
2545094,10.99,114782,60590
2545093,2.25,48443,-34756
2545092,15.52,58859,81658
2545091,1.83,61585,-47525
2545090,2.11,56410,-32759
2545089,1.55,65736,-50610
2545088,1.37,39450,-30050
2545087,10.21,76757,69638
2545086,1.91,83883,-58002
2545085,5.41,57892,35452
2545084,1.88,52390,-44793
2545083,1.94,52822,-35108
2545082,3.2,48557,-7087
2545081,4.3,43283,-2255
2545080,12.36,64434,58088
2545079,1.67,48958,-35647
2545078,1.14,49182,-43549
2545077,9.99,78851,39798
2545076,6.49,47299,1604
2545075,10.83,79575,85300
2545074,1.24,68090,-60256
2545073,44.2,59813,105281
2545072,1.23,53855,-45277
2545071,4.91,67633,52022
2545070,1.69,68481,-40708
2545069,2.95,75539,-22482
2545068,1.56,73262,-41310
2545067,1.94,75008,-50601
2545066,7.68,71517,46355
2545065,1.78,77291,-42437
2545064,1.42,74385,-50683
2545063,3.35,65850,18350
2545062,1.76,75437,-44431
2545061,5.2,68970,48242
2545060,5.72,68511,31450
2545059,1.09,77394,-73212
2545058,1.29,74550,-52151
2545057,5.91,70396,32938
2545056,1.49,69137,-55246
2545055,2.02,75758,-26942
2545054,7.71,66549,21187
2545053,1.96,64088,-37478
2545052,1.72,73383,-47865
2545051,3.54,75320,12285
2545050,17.03,58818,54358
2545049,5,96908,66143
2545048,1.88,67706,-35400
2545047,2.55,95768,-6973
2545046,1,60257,-60257
2545045,2.3,90950,-35387
2545044,1.03,99895,-86561
2545043,1.53,59698,-48663
2545042,21.77,81873,87990
2545041,1.07,69695,-69684
2545040,2.62,60995,-22645
2545039,1.06,57406,-57395
2545038,1.61,60284,-40438
2545037,3.86,76862,10751
2545036,4,66059,11364
2545035,2.18,65289,-27389
2545034,3.06,62789,-14594
2545033,6.77,109921,91690
2545032,2.64,85648,-33963
2545031,2.29,62999,-32270
2545030,1.26,67078,-56827
2545029,1.88,61998,-45116
2545028,1.13,73179,-51922
2545027,1.72,57970,-44049
2545026,1.34,62218,-47706
2545025,15.93,60052,49524
2545024,2.15,63331,-19300
2545023,13.81,176262,242285
2545022,1.3,134176,-113047
2545021,3.14,156923,173591
2545020,1.23,142750,-125631
2545019,2.66,122443,-83006
2545018,1.02,137501,-137501
2545017,1.3,118297,-76267
2545016,13.7,125657,133397
2545015,1.09,91316,-86391
2545014,5.52,104952,139024
2545013,1.15,104008,-94553
2545012,1.7,88980,-72385
2545011,1.86,81951,-67758
2545010,1.8,92523,-56178
2545009,4.75,130553,131254
2545008,2.53,92414,-38601
2545007,1.7,84667,-50350
2545006,1.33,74074,-56015
2545005,1.73,100133,-65364
2545004,15.07,78936,100599
2545003,1.15,82994,-72553
2545002,1.11,95923,-85859
2545001,9.09,72359,102593
2545000,1.91,73575,-35488
2544999,1.15,66996,-55241
2544998,1.13,81237,-70640
2544997,4.05,60872,40616
2544996,5,96066,101869
2544995,1.24,65006,-54789
2544994,1.29,71074,-56733
2544993,1,86191,-86191
2544992,1.23,70104,-61142
2544991,1.86,84016,-50439
2544990,4.67,77243,80442
2544989,1.21,4105351,-4095482
2544988,1.2,1103504,-1094322
2544987,1,384618,-384618
2544986,1.86,50820,-35012
2544985,1.18,291742,-281063
2544984,1.52,101289,-87156
2544983,5.28,1095336,891902
2544982,1.12,61658,-52203
2544981,1.76,477582,-470225
2544980,1.05,76850,-76837
2544979,1.66,79118,-73093
2544978,5.03,64309,69405
2544977,7.36,222608,383129
2544976,2.01,178742,-117327
2544975,1,163957,-163957
2544974,2.46,145010,-2962
2544973,1,115285,-115285
2544972,2.34,120100,5080
2544971,2.24,57097,-12667
2544970,1.74,359669,-302236
2544969,1.66,54283,-37107
2544968,1.46,121784,-115783
2544967,2.17,64874,-36778
2544966,8.58,1627244,1617749
2544965,1.09,1135271,-1124591
2544964,1.03,65366,-65363
2544963,2.03,305731,216678
2544962,1.97,1085360,904982
2544961,1.43,70812,-42203
2544960,1.02,200106,-200104
2544959,1,55102,-55102
2544958,3.56,50926,25183
2544957,8.95,87824,85706
2544956,1.56,82330,-43650
2544955,15.65,716905,1362852
2544954,1.51,529478,-517620
2544953,2.62,610271,-518047
2544952,2.13,711355,-655401
2544951,1.25,3976405,-3970631
2544950,1.1,182060,-178284
2544949,1.29,820159,-815898
2544948,1.98,73011,-59235
2544947,1.06,780972,-780959
2544946,1.16,86904,-85689
2544945,1.05,282114,-273861
2544944,1.6,56946,-52992
2544943,2.36,53395,-17452
2544942,1.71,138559,-104072
2544941,1.02,98380,-98378
2544940,3.41,58043,-1586
2544939,5.26,113902,150873
2544938,1.51,39985,-36622
2544937,2.52,58977,-2866
2544936,1.7,62267,-39893
2544935,2.14,80712,-15938
2544934,15.29,92480,170182
2544933,4.76,398064,399475
2544932,1.29,76985,-57572
2544931,1.68,280540,-256307
2544930,1.62,52588,-43975
2544929,1.44,66594,-50386
2544928,283.58,64792,150841
2544927,2.07,190930,-137062
2544926,1,58258,-58258
2544925,1.44,169038,-162277
2544924,1,114656,-114656
2544923,1.22,53723,-40472
2544922,10.42,213976,209583
2544921,1.03,60016,-60013
2544920,2.51,55583,-25682
2544919,1.35,60292,-51841
2544918,4.29,38571,9777
2544917,1.65,38275,-30962
2544916,1.48,65405,-55305
2544915,3.01,40862,-9274
2544914,38.91,52978,112637
2544913,5.5,82464,33235
2544912,3.02,40511,-2239
2544911,1.25,41650,-40473
